Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
STEP.OQ,STPST GRP ORD A,Financials,2,45.58,52.900000000000006,65.22,60.419999999999995,53.05
SHBI.OQ,SHORE BNCSHARES,Financials,3,80.74,51.1,36.91,45.61,59.41
PCSB.OQ,PCSB FINANCL CRP,Financials,3,77.66,52.900000000000006,36.53,45.16,58.709999999999994
FIS.N,FIDELITY NATL IN,Information Technology,2,49.45,52.33,38.06,41.91,47.61
ALRM.OQ,ALARMCOM HOL ORD,Information Technology,4,42.16,63.029999999999994,61.77,59.01,54.36
AXTI.OQ,AXT INC,Information Technology,2,41.699999999999996,63.029999999999994,52.129999999999995,52.2,51.77
EEFT.OQ,EURONET WRLDWDE,Information Technology,2,43.309999999999995,63.06,29.82,36.83,46.85
HPE.N,HWLTT PCKRD ENTP,Information Technology,0,61.47,33.35,33.12,37.41,44.54
CDAY.N,CERIDIAN HCM HLD,Information Technology,4,39.46,38.56,58.68,52.78,43.95
CDNS.OQ,CADENCE DESIGN,Information Technology,2,43.230000000000004,67.54,77.5,70.87,60.309999999999995
PD.N,PAGERDUTY INC,Information Technology,4,34.65,43.95,54.190000000000005,49.72,42.79
CTSH.OQ,COGNIZANT TECH,Information Technology,0,54.82,54.279999999999994,46.39,48.84,52.52
APH.N,AMPHENOL A,Information Technology,2,48.78,59.35,47.03,49.14,52.04
SVMK.OQ,SVMK INC,Information Technology,4,33.33,45.31,58.199999999999996,52.54,43.74
ONTO.N,ONTO INNOVATION,Information Technology,1,52.31,59.260000000000005,62.32,60.36,57.24
MSTR.OQ,MICROSTRATEGY,Information Technology,2,38.690000000000005,63.029999999999994,52.129999999999995,51.74999999999999,50.57000000000001
QRVO.OQ,QORVO INC ORD,Information Technology,2,50.63999999999999,65.29,54.900000000000006,55.82,56.830000000000005
SWCH.N,SWITCH INC ORD,Information Technology,2,42.68,61.92999999999999,52.0,52.09,51.739999999999995
IMMR.OQ,IMMERSION CORP,Information Technology,4,38.61,63.029999999999994,77.96,69.82000000000001,56.989999999999995
SAIC.N,SCNC APP INT CRP,Information Technology,1,54.010000000000005,58.730000000000004,44.98,48.39,53.410000000000004
CREE.OQ,CREE INC,Information Technology,4,37.12,30.3,53.010000000000005,47.22,38.71
TNAV.OQ,TELENAV INC,Information Technology,2,30.349999999999998,63.029999999999994,41.620000000000005,43.14,44.6
FICO.N,FAIR ISAAC CRP,Information Technology,2,43.8,63.83,46.67,48.809999999999995,51.53
MCFE.OQ,MCAFEE CRP A ORD,Information Technology,2,41.46,63.029999999999994,42.86,45.67,49.36
PLAN.N,ANAPLAN INC,Information Technology,4,34.44,63.029999999999994,54.6,52.839999999999996,49.480000000000004
CRM.N,SALESFORCE COM,Information Technology,2,40.8,60.699999999999996,54.43,53.33,51.17
NCNO.OQ,NCINO INC ORD,Information Technology,4,36.309999999999995,40.8,38.39,38.440000000000005,38.4
MSI.N,MOTOROLA SOL,Information Technology,0,47.81,46.39,46.79,46.88,47.06
AVT.OQ,AVNET INC,Information Technology,0,55.489999999999995,49.84,33.89,39.519999999999996,48.11
MDB.OQ,MONGODB INC A,Information Technology,4,35.21,63.029999999999994,54.54,52.92,49.78
PAR.N,PAR TECHNOLOGY,Information Technology,2,35.160000000000004,63.029999999999994,52.129999999999995,51.22,49.16
ACIW.OQ,ACI WORLDWIDE,Information Technology,2,47.67,60.23,42.55,45.97,50.79
ATEN.N,A10 NETWORKS INC,Information Technology,2,45.32,63.029999999999994,67.24,63.32,56.99999999999999
DOMO.OQ,DOMO INC,Information Technology,2,27.279999999999998,63.029999999999994,52.129999999999995,50.029999999999994,46.0
DBX.OQ,DROPBOX INC,Information Technology,2,41.53,73.6,54.96,55.74,56.11000000000001
LLNW.OQ,LIMELIGHT NETWRK,Information Technology,2,40.660000000000004,63.190000000000005,47.589999999999996,48.89,50.28
SMTC.OQ,SEMTECH CORP,Information Technology,2,42.230000000000004,64.87,50.05,51.1,52.11
NOW.N,SERVICENOW INC,Information Technology,2,38.279999999999994,70.39,78.36,71.15,59.540000000000006
MANT.OQ,MANTECH INTL,Information Technology,1,54.06999999999999,48.97,46.96,48.33,50.51
CSOD.OQ,CORNRSTN ONDEMND,Information Technology,2,39.82,61.94,28.79,35.410000000000004,44.800000000000004
FSLR.OQ,FIRST SOLAR,Information Technology,1,55.26,53.28000000000001,70.30999999999999,65.5,58.330000000000005
CRNC.OQ,CERENCE INC,Information Technology,2,42.230000000000004,63.029999999999994,52.129999999999995,52.28,51.980000000000004
DZSI.OQ,DZS INC ORD,Information Technology,4,35.82,63.029999999999994,74.27,66.81,54.949999999999996
TTMI.OQ,TTM TECHS,Information Technology,0,60.23,57.010000000000005,31.540000000000003,39.660000000000004,51.93
VSAT.OQ,VIASAT INC,Information Technology,0,49.24,53.580000000000005,31.22,37.28,46.25
PFPT.OQ,PROOFPOINT INC,Information Technology,2,34.949999999999996,75.4,42.89,46.57,51.09
DIOD.OQ,DIODES INC,Information Technology,2,50.38,63.029999999999994,57.06,56.96,56.48
BMI.N,BADGER METER INC,Information Technology,4,44.3,65.38000000000001,67.86999999999999,63.959999999999994,57.57
DDOG.OQ,DATADOG INC A,Information Technology,4,37.59,38.440000000000005,53.190000000000005,48.64,41.79
VRTU.OQ,VIRTUSA CORP,Information Technology,2,52.949999999999996,64.08,42.01,46.96,54.11
SGH.OQ,SMART GB HLD INC,Information Technology,2,49.75,70.21,48.68,52.07000000000001,56.65
SAIL.N,SAILPOINT TECHNg,Information Technology,4,38.78,52.21,53.1,50.82,47.06
NATI.OQ,NATL INSTRUMENT,Information Technology,2,45.97,67.5,41.4,46.01,52.370000000000005
AKAM.OQ,AKAMAI TECH INC,Information Technology,1,50.39,62.17,57.69,57.269999999999996,56.34
DOCU.OQ,DOCUSIGN INC,Information Technology,2,36.55,79.86,52.080000000000005,53.92,55.589999999999996
AMD.OQ,ADV MICRO DEVICE,Information Technology,2,42.36,90.01,64.21,64.8,64.5
PING.N,PING IDENITY HLD,Information Technology,2,40.0,34.32,55.03,49.669999999999995,41.77
ADP.OQ,AUTOMATIC DATA,Information Technology,1,49.53,54.459999999999994,42.230000000000004,45.16,49.43
ENTG.OQ,ENTEGRIS INC,Information Technology,2,46.42,67.24,72.06,67.49000000000001,60.12
SPWR.OQ,SUNPOWER CORP,Information Technology,2,38.92,63.029999999999994,52.129999999999995,51.78,50.660000000000004
NTAP.OQ,NETAPP INC,Information Technology,1,53.169999999999995,66.52,46.03,50.17,56.06
AMSWA.OQ,AMER SOFTWARE,Information Technology,2,42.65,63.029999999999994,62.99,59.940000000000005,54.87
FLIR.OQ,FLIR SYSTEMS,Information Technology,1,49.72,43.22,37.43,40.14,44.37
QCOM.OQ,QUALCOMM INC,Information Technology,2,49.72,76.57000000000001,64.39,64.01,62.78
NEWR.N,NEW RELIC INC,Information Technology,2,30.45,63.190000000000005,43.1,44.22,45.07
OLED.OQ,UNIVERSAL DISPLA,Information Technology,2,41.33,66.33,43.34,46.489999999999995,50.580000000000005
INTC.OQ,INTEL CORP,Information Technology,0,68.57,52.959999999999994,42.21,47.78,56.52
TRMB.OQ,TRIMBLE INC,Information Technology,2,46.21,63.05,66.02,62.6,57.06
ADI.OQ,ANALOG DEVICES,Information Technology,2,46.9,69.0,49.71,52.18000000000001,55.34
EXTR.OQ,EXTREME NETWRKS,Information Technology,4,33.42,63.029999999999994,51.76,50.7,48.370000000000005
SNX.N,SYNNEX CORP,Information Technology,1,87.4,52.56999999999999,61.42999999999999,63.99,68.71000000000001
YEXT.N,YEXT INC,Information Technology,2,26.06,63.029999999999994,45.39,45.14,43.830000000000005
RNG.N,RINGCENTRAL INC,Information Technology,4,37.01,48.370000000000005,59.28,54.300000000000004,46.550000000000004
AAPL.OQ,APPLE INC,Information Technology,2,45.95,62.62,70.15,65.39,57.830000000000005
BMTX.A,BM TECHNOLGS INC,Information Technology,2,46.300000000000004,63.029999999999994,63.43,60.8,56.44
MITK.OQ,MITEK SYSTEM INC,Information Technology,2,44.84,73.16,89.32,80.22,65.86999999999999
APPF.OQ,APPFOLIO INC ORD,Information Technology,2,40.79,60.629999999999995,57.809999999999995,55.67999999999999,51.99
BRKS.OQ,BROOKS AUTOMATN,Information Technology,4,44.4,59.48,70.77,65.12,56.269999999999996
ICHR.OQ,ICHOR HOLDINGS,Information Technology,2,52.96999999999999,63.57000000000001,38.45,44.39,53.05
INSG.OQ,INSEEGO CORP,Information Technology,4,30.72,63.029999999999994,61.12,56.85,49.63
MKSI.OQ,MKS INSTRUMENT,Information Technology,2,54.92,60.709999999999994,47.68,50.72,55.14
OSPN.OQ,ONESPAN INC,Information Technology,2,41.68,63.029999999999994,61.27,58.599999999999994,54.05
ADTN.OQ,ADTRAN INC,Information Technology,4,43.68,63.029999999999994,68.22,63.75999999999999,56.589999999999996
PRFT.OQ,PERFICIENT,Information Technology,2,46.23,57.66,47.599999999999994,48.9,50.580000000000005
CCMP.OQ,CMC MTRL INC ORD,Information Technology,2,50.739999999999995,59.97,43.4,46.989999999999995,52.129999999999995
CNXN.OQ,PC CONECTION INC,Information Technology,2,57.550000000000004,63.029999999999994,46.21,50.43,56.63
BCOV.OQ,BRIGHTCOVE INC,Information Technology,4,36.919999999999995,63.029999999999994,87.5,76.24,58.699999999999996
FISV.OQ,FISERV INC,Information Technology,2,48.980000000000004,66.53999999999999,38.9,44.56,52.61
XPER.OQ,XPERI HOLDNG CRP,Information Technology,4,41.42,53.05,51.61,50.3,48.04
FORM.OQ,FORMFACTOR INC,Information Technology,4,47.05,61.760000000000005,67.23,63.38,57.24
CALX.N,CALIX NETWRK,Information Technology,2,44.07,63.029999999999994,52.769999999999996,53.010000000000005,52.88
NTGR.OQ,NETGEAR INC,Information Technology,1,61.69,65.25999999999999,70.71,68.54,65.19
MDLA.N,MEDALLIA INC,Information Technology,4,33.28,45.03,61.040000000000006,54.48,44.330000000000005
SPLK.OQ,SPLUNK INC,Information Technology,0,31.66,13.969999999999999,40.36,35.089999999999996,27.639999999999997
SYNA.OQ,SYNAPTICS INC,Information Technology,2,47.56,56.69,68.69,63.72,56.04
MCHP.OQ,MICROCHIP TECH,Information Technology,1,44.36,64.95,52.04,52.83,53.49
RPAY.OQ,REPAY HOLD CRP A,Information Technology,2,39.01,58.220000000000006,65.11,60.160000000000004,52.26
ESTC.N,ELASTIC NV,Information Technology,4,35.43,63.029999999999994,54.120000000000005,52.65,49.76
SMCI.OQ,SUPR MCR CMP ORD,Information Technology,1,60.95,63.029999999999994,46.37,51.06,58.03
TCX.OQ,TUCOWS INC.,Information Technology,2,43.07,63.029999999999994,54.24,53.879999999999995,52.849999999999994
EGHT.N,8X8 INC ORD,Information Technology,4,28.4,63.029999999999994,75.37,66.47,52.26
CASA.OQ,CASA SYSTEMS INC,Information Technology,2,39.97,72.76,85.54,76.79,62.839999999999996
VRNT.OQ,VERINT SYSTEMS,Information Technology,2,49.11,72.41,70.47,67.56,62.61
III.OQ,INFORMATION SVRS,Information Technology,4,56.89999999999999,43.69,62.45,58.8,53.669999999999995
INS.A,INTEL SYS CP,Information Technology,2,45.39,63.029999999999994,49.9,51.2,52.690000000000005
ALTR.OQ,ALTAIR ENGINRING,Information Technology,4,38.33,54.98,71.88,64.31,52.54
FFIV.OQ,F5 NETWORKS INC,Information Technology,0,47.74,46.67,59.31999999999999,55.67999999999999,50.260000000000005
APPN.OQ,APPIAN CORP,Information Technology,2,36.86,63.029999999999994,52.129999999999995,51.470000000000006,49.84
CIEN.N,CIENA CORPRATION,Information Technology,1,56.13,70.13000000000001,52.480000000000004,55.669999999999995,60.12
NLOK.OQ,NORTONLIFELOCK,Information Technology,2,53.059999999999995,67.60000000000001,58.57,59.089999999999996,59.519999999999996
UI.N,UBIQUITI INC,Information Technology,4,43.94,63.029999999999994,68.36,63.9,56.730000000000004
ZUO.N,ZUORA INC,Information Technology,4,28.07,45.22,43.309999999999995,41.31,37.88
ITI.OQ,ITERIS INC,Information Technology,2,42.26,63.029999999999994,44.64,47.04,50.12
VRSN.OQ,VERISIGN INC,Information Technology,2,45.87,63.029999999999994,41.760000000000005,45.56,50.849999999999994
GLOB.N,GLOBANT SA,Information Technology,2,40.53,63.91,78.42,70.56,58.19
G.N,GENPACT LIMITED,Information Technology,1,53.03,56.220000000000006,37.37,42.55,50.23
PAYC.N,PAYCOM SOFTWARE,Information Technology,2,39.739999999999995,82.19,59.72,60.089999999999996,59.589999999999996
COHU.OQ,COHU INC,Information Technology,4,38.4,61.41,73.38,66.34,55.2
CLDR.N,CLOUDERA INC,Information Technology,4,33.31,60.33,62.949999999999996,58.10999999999999,50.18
AVGO.OQ,BROADCOM INC,Information Technology,2,45.43,57.58,62.45,59.17,53.94
IPHI.OQ,INPHI CRPRTN ORD,Information Technology,2,38.4,81.08999999999999,86.94,78.78,65.48
CDW.OQ,CDW CORP,Information Technology,2,43.309999999999995,53.74,42.449999999999996,44.269999999999996,46.75
LDOS.N,LEIDOS HLDGS INC,Information Technology,1,52.83,58.67,44.12,47.61,52.7
DDD.N,3D SYSTEMS CORP,Information Technology,4,35.08,54.800000000000004,52.129999999999995,49.97,46.239999999999995
EVTC.N,EVERTEC INC,Information Technology,1,50.88,51.12,43.37,45.660000000000004,49.09
AZPN.OQ,ASPEN TECHNOLOGY,Information Technology,2,45.98,72.35000000000001,48.93,52.0,55.95
V.N,VISA INC,Information Technology,2,45.73,61.06,42.72,45.92,50.339999999999996
TTD.OQ,THE TRD DESK INC,Information Technology,2,38.279999999999994,62.62,52.68000000000001,52.01,50.4
XLNX.OQ,XILINX INC,Information Technology,2,44.0,78.97999999999999,58.97,59.730000000000004,59.99
PAYX.OQ,PAYCHEX INC,Information Technology,0,49.99,43.84,44.84,45.46,46.550000000000004
BHE.N,BENCHMARK ELECT,Information Technology,0,63.660000000000004,63.029999999999994,33.839999999999996,42.69,55.98
ARW.N,ARROW ELECTRONIC,Information Technology,1,68.19,57.730000000000004,44.7,50.18,58.660000000000004
RPD.OQ,RAPID7 INC,Information Technology,4,33.489999999999995,32.690000000000005,62.019999999999996,53.339999999999996,40.339999999999996
INFN.OQ,INFINERA CORP,Information Technology,4,21.88,58.040000000000006,50.22,47.14,41.620000000000005
BKI.N,BLACK KNIGHT INC,Information Technology,2,44.629999999999995,45.36,53.7,51.09,47.15
AVLR.N,AVALARA INC,Information Technology,4,36.75,51.99,58.87,54.52,47.61
ACN.N,ACCENTURE PLC,Information Technology,2,48.46,53.849999999999994,47.839999999999996,48.83,50.19
HUBS.N,HUBSPOT INC,Information Technology,4,37.05,60.38,61.14000000000001,57.410000000000004,51.239999999999995
KLAC.OQ,KLA CORP,Information Technology,2,48.47,77.75,66.29,65.34,63.17
ZEN.N,ZENDESK INC,Information Technology,4,35.449999999999996,66.44,76.42999999999999,68.78999999999999,56.54
BILL.N,BILL.COM HLD DRC,Information Technology,4,36.93,63.029999999999994,53.93,52.739999999999995,50.31
IPGP.OQ,IPG PHOTONICS,Information Technology,2,43.75,73.64,63.14999999999999,61.809999999999995,59.06
WORK.N,SLACK TCHN INC A,Information Technology,4,34.55,49.41,74.59,64.81,49.76
MODN.N,MODEL N INC,Information Technology,2,37.28,63.57000000000001,46.02,47.339999999999996,48.67
JNPR.N,JUNIPER NETWRKS,Information Technology,1,56.169999999999995,62.760000000000005,43.51,48.3,55.31
NVDA.OQ,NVIDIA CORP,Information Technology,2,41.18,85.37,89.32,81.51,68.67999999999999
NUAN.OQ,NUANCE COMMNCTNS,Information Technology,0,40.17,32.34,60.91,53.510000000000005,42.620000000000005
CSCO.OQ,CISCO SYSTEMS,Information Technology,1,56.61000000000001,66.88,41.63,47.660000000000004,56.46
NPTN.N,NEOPHOTONICS COR,Information Technology,4,49.91,48.230000000000004,58.18,55.45,51.39
TER.OQ,TERADYNE INC,Information Technology,2,49.87,59.07,70.96000000000001,66.01,58.36
ORCL.N,ORACLE CORP,Information Technology,1,55.63,67.47999999999999,49.980000000000004,53.449999999999996,58.36
RP.OQ,REALPAGE INC,Information Technology,2,42.5,62.57,61.7,58.95,54.33
QADA.OQ,QAD INC CL A,Information Technology,4,39.54,63.029999999999994,57.220000000000006,55.44,52.18000000000001
ECOM.N,CHANNELADVSR CO,Information Technology,2,46.31,63.029999999999994,52.65,53.25,53.74
SPT.OQ,SPROUT SOCIAL A,Information Technology,4,34.339999999999996,41.75,52.129999999999995,47.9,41.38
SITM.OQ,SITIME CORPA ORD,Information Technology,2,37.13,56.13,52.129999999999995,50.480000000000004,47.53
PSTG.N,PURE STORAGE INC,Information Technology,4,32.05,63.029999999999994,59.830000000000005,56.15,49.84
MA.N,MASTERCARD I ORD,Information Technology,2,43.5,63.029999999999994,41.19,44.81,49.76
MXL.N,MAXLINEAR INC,Information Technology,2,31.46,74.44,53.44,53.290000000000006,52.0
CRUS.OQ,CIRRUS LOGIC,Information Technology,1,52.910000000000004,71.82,43.88,49.419999999999995,57.269999999999996
PTC.OQ,PTC INC,Information Technology,4,42.13,60.47,72.59,66.21000000000001,56.169999999999995
PRO.N,PROS HOLDINGS,Information Technology,2,29.28,63.029999999999994,23.73,30.459999999999997,39.7
WDAY.OQ,WORKDAY INC,Information Technology,4,36.89,31.180000000000003,60.809999999999995,52.78,40.87
DOX.OQ,AMDOCS LIMITED,Information Technology,0,45.660000000000004,51.28,44.940000000000005,46.0,47.449999999999996
ENV.N,ENVESTNET INC,Information Technology,1,43.6,80.31,39.58,46.29,55.44
UPLD.OQ,UPLAND SOFTWARE,Information Technology,2,37.21,60.38,53.52,52.1,49.39
MAXN.OQ,MAXEON SOLAR ORD,Information Technology,2,26.08,63.029999999999994,50.3,48.57,45.07
CDK.OQ,CDK GLOBAL INC,Information Technology,2,51.49,63.029999999999994,32.79,40.129999999999995,50.849999999999994
WEX.N,WEX INC,Information Technology,0,47.49,40.54,29.43,33.800000000000004,40.54
FARO.OQ,FARO TECHNOLOG,Information Technology,4,31.869999999999997,63.029999999999994,59.14,55.63,49.59
NSSC.OQ,NAPCO SEC TECHNO,Information Technology,2,43.81,63.029999999999994,40.19,44.16,49.63
XRX.N,XEROX HOLDINGS,Information Technology,0,70.24000000000001,64.08,19.38,33.72,55.37
ADS.N,ALLIANCE DATA,Information Technology,4,64.64999999999999,68.35,17.810000000000002,32.42,54.24
DSPG.OQ,DSP GRP INC,Information Technology,2,36.43,63.029999999999994,43.28,45.22,47.449999999999996
ROG.N,ROGERS CORP,Information Technology,2,45.78,63.029999999999994,51.580000000000005,52.43,53.269999999999996
AMBA.OQ,AMBARELLA INC,Information Technology,4,34.64,47.67,70.44,61.660000000000004,48.15
CNXC.OQ,CNCNTRX CORP ORD,Information Technology,2,46.160000000000004,68.89999999999999,45.87,49.370000000000005,54.05
SWI.N,SOLARWINDS CORP,Information Technology,2,50.03999999999999,48.19,33.64,38.279999999999994,45.29
LPSN.OQ,LIVEPERSON INC,Information Technology,4,33.29,35.15,69.11,58.64,42.9
OKTA.OQ,OKTA INC,Information Technology,4,36.04,57.26,59.19,55.43,49.26
COUP.OQ,COUPA SOFTWR INC,Information Technology,4,36.61,39.839999999999996,87.9,73.0,50.56
PANW.N,PALO ALTO NETWRK,Information Technology,4,36.67,56.00000000000001,62.370000000000005,57.56,49.86
TWOU.OQ,2U INC,Information Technology,4,26.740000000000002,47.81,76.06,64.42,46.45
HCKT.OQ,HACKETT GROUP,Information Technology,2,51.239999999999995,63.190000000000005,40.44,45.47,52.72
PDFS.OQ,PDF SOLUTIONS,Information Technology,2,36.720000000000006,63.029999999999994,43.769999999999996,45.6,47.69
PI.OQ,IMPINJ INC,Information Technology,4,31.2,63.029999999999994,79.86,70.04,54.50000000000001
BL.OQ,BLACKLINE INC,Information Technology,4,37.28,60.81999999999999,53.959999999999994,52.49,49.69
NET.N,CLOUDFLARE INC A,Information Technology,4,36.77,53.900000000000006,52.129999999999995,50.09,46.6
EIGI.OQ,ENDURAE INTL GRP,Information Technology,4,52.65,44.18,66.28,60.919999999999995,53.09
MRVL.OQ,MARVELL TECH GP,Information Technology,4,44.48,55.83,76.69,68.73,56.49999999999999
IDCC.OQ,INTERDIGITL INC,Information Technology,1,56.68,63.190000000000005,48.42,51.870000000000005,56.88999999999999
FLT.N,FLEETCOR TECHNO,Information Technology,1,50.029999999999994,64.57000000000001,29.830000000000002,38.07,50.07
JBL.N,JABIL INC ORD,Information Technology,1,69.35,60.42999999999999,41.44,48.47,59.25
ENPH.OQ,ENPHASE ENRGY,Information Technology,2,39.34,75.36,52.129999999999995,53.690000000000005,55.14
FIVN.OQ,FIVE9 INC,Information Technology,2,37.21,74.55000000000001,52.83,53.75,54.190000000000005
FROG.OQ,JFROG ORD,Information Technology,2,37.419999999999995,54.52,42.76,43.730000000000004,44.74
SYKE.OQ,SYKES ENTERPRISE,Information Technology,1,64.29,50.11,47.4,50.339999999999996,55.11000000000001
HLIT.OQ,HARMONIC INC,Information Technology,2,37.0,72.48,44.48,47.56,51.29
PS.OQ,PLURALSIGHT INC,Information Technology,4,43.309999999999995,35.82,39.17,39.290000000000006,39.65
BLKB.OQ,BLACKBAUD,Information Technology,2,42.059999999999995,55.32,36.61,40.23,45.34
MPWR.OQ,MONOLITHIC POWER,Information Technology,2,40.61,74.92999999999999,84.65,76.58,63.629999999999995
SEDG.OQ,SOLAREDGE TEC,Information Technology,2,40.760000000000005,65.25,52.88,52.92,52.35999999999999
CGNX.OQ,COGNEX CRP,Information Technology,2,41.339999999999996,85.06,60.06,61.0,61.31999999999999
EPAM.N,EPAM SYSTEMS INC,Information Technology,2,42.5,82.89999999999999,68.88,67.03,63.239999999999995
ACIA.OQ,ACACIA COMMNCTNS,Information Technology,4,42.38,63.029999999999994,71.61999999999999,65.95,56.92
WK.N,WORKIVA INC,Information Technology,4,34.96,63.029999999999994,62.239999999999995,58.26,51.6
AKTS.OQ,AKOUSTIS TECHN,Information Technology,4,24.77,63.029999999999994,84.57000000000001,72.37,53.11
LRCX.OQ,LAM RESEARCH,Information Technology,2,49.58,63.029999999999994,68.41000000000001,64.78,58.989999999999995
MTSI.OQ,MACOM TECH SOL,Information Technology,4,39.56,57.709999999999994,81.78,71.84,56.47
PLXS.OQ,PLEXUS CORP,Information Technology,1,59.67,63.06,39.92,46.36,55.92
FN.N,FABRINET,Information Technology,2,52.38,66.49000000000001,52.35999999999999,54.48,57.31
VSH.N,VISHAY INTERTCH,Information Technology,0,61.3,40.61,41.75,44.51,49.17
RMBS.OQ,RAMBUS INC,Information Technology,0,37.61,38.61,55.269999999999996,50.12,42.38
CVLT.OQ,COMMVAULT SYS,Information Technology,4,40.33,63.029999999999994,62.78,59.45,53.89000000000001
QLYS.OQ,QUALYS INC,Information Technology,2,43.55,74.27,63.83,62.35000000000001,59.37
IBM.N,INTL BUS MACHINE,Information Technology,0,56.52,42.620000000000005,34.39,38.940000000000005,46.12
SNPS.OQ,SYNOPSYS,Information Technology,2,42.95,55.74,76.36,68.26,55.779999999999994
VRNS.OQ,VARONIS SYSTEMS,Information Technology,4,34.239999999999995,47.43,62.07,55.7,45.82
SSNC.OQ,SS&C TECH HLDG,Information Technology,1,52.800000000000004,73.91,38.48,45.94,56.61000000000001
PAYS.OQ,PAYSIGN INC,Information Technology,2,33.98,63.029999999999994,16.650000000000002,26.200000000000003,39.81
SWKS.OQ,SKYWORKS SOLUTNS,Information Technology,2,49.89,68.81,59.550000000000004,59.489999999999995,58.93000000000001
BDC.N,BELDEN INC,Information Technology,4,43.309999999999995,48.120000000000005,34.88,38.129999999999995,42.88
RBBN.OQ,RIBBON COMMUNICT,Information Technology,0,36.13,63.029999999999994,52.129999999999995,51.35999999999999,49.54
CSGS.OQ,CSG SYST INTL,Information Technology,1,59.77,63.029999999999994,35.730000000000004,43.43,54.900000000000006
ITRI.OQ,ITRON INC,Information Technology,2,42.449999999999996,61.96,46.73,48.370000000000005,50.349999999999994
GNSS.OQ,GENASYS INC ORD,Information Technology,4,46.18,63.029999999999994,54.49,54.52,54.15
PCTY.OQ,PAYLOCITY HOLDNG,Information Technology,2,39.489999999999995,69.84,66.06,62.63999999999999,56.75
